4/1/2024 20:35:15 [Information] Stepper Motor Controller Application Started.
4/1/2024 20:35:15 [Information] Version:2.0.0.37056 (4/1/2024 20:35:15)
4/1/2024 20:35:15 [Information] Opened Serial Port at: COM4, 9600
4/1/2024 20:35:34 [Information] Time remaining: 00:00:07 targetEndTime = 08:35:58
4/1/2024 20:35:34 [Information] Time remaining: 00:00:07 targetEndTime = 08:35:58
4/1/2024 20:35:34 [Information] Time remaining: 00:00:07 targetEndTime = 08:35:58
4/1/2024 20:35:34 [Information] Time remaining: 00:00:07 targetEndTime = 08:35:58
4/1/2024 20:35:34 [Information] Time remaining: 00:00:07 targetEndTime = 08:35:58
4/1/2024 20:35:34 [Information] Time remaining: 00:00:07 targetEndTime = 08:35:58
4/1/2024 20:35:34 [Information] Time remaining: 00:00:07 targetEndTime = 08:35:58
4/1/2024 20:35:34 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:34 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:34 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:34 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:34 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:34 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:34 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:34 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:34 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:34 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:34 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:34 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:34 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:34 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:34 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:34 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:34 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:34 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:08 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:35 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:09 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:36 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:10 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:37 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:11 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:38 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:12 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:39 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:40 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:40 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:40 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:40 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:40 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:40 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:40 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:40 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:40 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:40 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:40 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:40 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
4/1/2024 20:35:40 [Information] Time remaining: 00:00:13 targetEndTime = 08:35:58
